"data","precipitacao","temperatura","umidade","dias_de_secura","indice_risco","classe_risco"
1965-11-28,0.0,33.4,83.75,2.3185925686748385,0.0,0
1965-11-29,0.0,35.3,80.5,7.021384003892353,0.02726019353844719,0
1965-11-30,2.0,32.5,81.0,16.199175569269478,0.1303577846175875,0
1965-12-01,0.0,31.0,79.5,26.33661957914516,0.3057774331881275,1
1965-12-02,4.0,32.8,77.5,34.70765785807611,0.4935627005101928,2
1965-12-03,7.5,31.4,81.0,21.313919355623153,0.21121898857514268,1
1965-12-04,0.0,32.6,78.5,10.275478721092107,0.055549084751611265,0
1965-12-05,1.0,31.6,80.25,20.343477614241998,0.19609159306215096,1
1965-12-06,0.0,36.6,68.5,26.72930021793916,0.3757206121838432,1
1965-12-07,0.0,34.0,72.5,33.04797686849211,0.4871627404764211,2
1965-12-08,0.0,34.0,72.5,38.20476897727913,0.5954024807090244,2
1965-12-09,0.0,28.8,87.75,41.59418401483332,0.5334338581965782,2
1965-12-10,18.6,32.8,81.75,43.205178042302904,0.629851556255484,2
1965-12-11,0.0,34.4,69.25,4.170184794920712,0.010346732222850838,0
1965-12-12,0.0,32.6,84.0,16.19917556926947,0.12771798991048408,0
1965-12-13,0.0,34.0,77.25,28.530119396363066,0.3752973271044569,1
1965-12-14,4.2,33.7,74.0,34.88163071707068,0.5182488820319292,2
1965-12-15,0.0,32.6,74.5,23.37484280325089,0.2665908136223829,1
1965-12-16,0.0,32.4,82.25,38.155135046653676,0.5377881205166594,2
1965-12-17,0.0,32.2,83.5,43.27868931184997,0.61572819007127,2
1965-12-18,13.0,30.2,87.5,45.89978119939949,0.6090209494052116,2
1965-12-19,14.9,28.0,89.0,7.992154317509517,0.02863218628323139,0
1965-12-20,24.6,30.5,82.0,2.571425334816336,0.0,0
1965-12-21,0.0,31.6,81.5,0.3613386579112527,0.0,0
1965-12-22,0.0,30.4,87.0,3.600455445711056,0.0,0
1965-12-23,78.0,30.0,87.25,9.95485478390394,0.04649455759195917,0
1965-12-24,4.5,31.6,81.5,3.0446949701383187E-4,0.0,0
1965-12-25,0.2,33.4,77.0,0.057870955647255445,0.0,0
1965-12-26,2.0,33.8,81.75,1.2564123900184938,0.0,0
1965-12-27,0.0,28.5,93.5,2.470598305260263,0.0,0
1965-12-28,0.0,31.0,82.25,6.601258747444409,0.021971193721516437,0
1965-12-29,12.4,32.2,80.0,16.4489286948499,0.1343679363281041,0
1965-12-30,0.0,34.0,77.0,3.247418425756509,0.0,0
1965-12-31,1.6,32.0,78.0,8.339976095816736,0.03663349679313218,0
1966-01-01,16.4,31.9,80.75,9.865663055669211,0.0498027073282657,0
1966-01-02,0.0,29.2,87.0,1.275400631652834,0.0,0
1966-01-03,7.4,32.5,79.75,6.003726442295579,0.019097775109985154,0
1966-01-04,0.0,29.8,87.25,4.301571195052301,0.0,0
1966-01-05,0.0,32.8,76.75,9.567580480615812,0.04912326091138815,0
