"Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","Evaporacao Piche","Temp Comp Media","Umidade Relativa Media","Velocidade do Vento Media"
82564,10/01/1999,0000,NULL,29.7,NULL,0,1,26.04,81,1.066667
82564,10/01/1999,1200,0,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,11/01/1999,0000,NULL,30.1,NULL,0,2.6,25.58,86.75,0
82564,11/01/1999,1200,10.7,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,12/01/1999,0000,NULL,32.5,NULL,5.8,1.9,26.12,81,0.266667
82564,12/01/1999,1200,0,NULL,20,NULL,NULL,NULL,NULL,NULL
82564,13/01/1999,0000,NULL,37.3,NULL,0.6,3,27.32,84.75,0
82564,13/01/1999,1200,4.2,NULL,20,NULL,NULL,NULL,NULL,NULL
82564,14/01/1999,0000,NULL,32.3,NULL,0,1.3,23.48,94.5,1.066667
82564,14/01/1999,1200,57,NULL,18,NULL,NULL,NULL,NULL,NULL
82564,15/01/1999,0000,NULL,32.4,NULL,1.7,0.8,24.92,87.25,0.533333
82564,15/01/1999,1200,11.3,NULL,18.2,NULL,NULL,NULL,NULL,NULL
82564,16/01/1999,0000,NULL,33.7,NULL,9.1,1.4,26.14,88.5,0.533333
82564,16/01/1999,1200,16.4,NULL,18.5,NULL,NULL,NULL,NULL,NULL
82564,17/01/1999,0000,NULL,30.9,NULL,1.3,2.5,26.38,84.25,0.533333
82564,17/01/1999,1200,6.2,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,18/01/1999,0000,NULL,32.7,NULL,6.5,2.5,26.4,84.75,0.533333
82564,18/01/1999,1200,0,NULL,20,NULL,NULL,NULL,NULL,NULL
82564,19/01/1999,0000,NULL,34,NULL,6.9,5.5,26.52,78.25,NULL
82564,19/01/1999,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,20/01/1999,0000,NULL,32.5,NULL,6,3,26.54,80,NULL
82564,20/01/1999,1200,4.7,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,21/01/1999,0000,NULL,32.5,NULL,5.4,2.5,26.82,81.75,NULL
82564,21/01/1999,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,22/01/1999,0000,NULL,32.9,NULL,7.2,3,27.2,73.5,NULL
82564,22/01/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,23/01/1999,0000,NULL,32.5,NULL,5.8,4.6,26.66,73.5,NULL
82564,23/01/1999,1200,13.1,NULL,19.6,NULL,NULL,NULL,NULL,NULL
82564,24/01/1999,0000,NULL,33.1,NULL,8.9,1.9,26.96,75.5,NULL
82564,24/01/1999,1200,22.7,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,25/01/1999,0000,NULL,33.7,NULL,6.7,3.5,27.72,76.25,NULL
82564,25/01/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,26/01/1999,0000,NULL,33.5,NULL,3.5,5,27.32,72,NULL
82564,26/01/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,27/01/1999,0000,NULL,32.7,NULL,3.6,4,26.64,80.75,NULL
82564,27/01/1999,1200,0.8,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,28/01/1999,0000,NULL,30.8,NULL,1.8,4,26.48,77.25,NULL
82564,28/01/1999,1200,1.8,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,29/01/1999,0000,NULL,32.6,NULL,8.2,5,27.54,72,NULL
82564,29/01/1999,1200,0,NULL,23.6,NULL,NULL,NULL,NULL,NULL
82564,30/01/1999,0000,NULL,32.5,NULL,3.1,5,27.3,72,NULL
82564,30/01/1999,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,31/01/1999,0000,NULL,32.3,NULL,0,4.5,26.8,74.25,NULL
82564,31/01/1999,1200,15.1,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,01/02/1999,0000,NULL,33.5,NULL,6.4,7.5,26.08,84.5,NULL
82564,01/02/1999,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,02/02/1999,0000,NULL,28.5,NULL,0,3,25.76,87.5,NULL
82564,02/02/1999,1200,1.7,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,03/02/1999,0000,NULL,30.9,NULL,3.8,2,25.62,75.75,NULL
82564,03/02/1999,1200,8.2,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,04/02/1999,0000,NULL,31.9,NULL,3.1,3,26.04,78,NULL
82564,04/02/1999,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,05/02/1999,0000,NULL,30.7,NULL,3.3,2.9,25.52,84.75,NULL
82564,05/02/1999,1200,5.3,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,06/02/1999,0000,NULL,32.3,NULL,6.6,2.6,26.56,81.5,NULL
82564,06/02/1999,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,07/02/1999,0000,NULL,31.5,NULL,1.4,4.5,25.94,78.5,NULL
82564,07/02/1999,1200,3,NULL,20,NULL,NULL,NULL,NULL,NULL
82564,08/02/1999,0000,NULL,32.5,NULL,6.1,1.5,27.56,77.75,NULL
82564,08/02/1999,1200,0,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,09/02/1999,0000,NULL,33.9,NULL,4.7,3,27.48,74.25,NULL
82564,09/02/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,10/02/1999,0000,NULL,33.1,NULL,0,4,27.12,75,NULL
82564,10/02/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,11/02/1999,0000,NULL,34.6,NULL,9.4,4,27.9,77.75,NULL
82564,11/02/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,12/02/1999,0000,NULL,34.2,NULL,10,4.9,27.8,72,NULL
82564,12/02/1999,1200,4.6,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,13/02/1999,0000,NULL,31.9,NULL,0.9,3,27.16,77.5,NULL
82564,13/02/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,14/02/1999,0000,NULL,32.2,NULL,7,1.6,26.58,76.5,NULL
82564,14/02/1999,1200,1,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,15/02/1999,0000,NULL,32.5,NULL,3.8,2.6,28.08,75.5,NULL
82564,15/02/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,16/02/1999,0000,NULL,31.6,NULL,2.6,3.5,26.02,88.25,NULL
82564,16/02/1999,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,17/02/1999,0000,NULL,33.7,NULL,7.1,4.5,27.74,75.5,NULL
82564,17/02/1999,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,18/02/1999,0000,NULL,30.7,NULL,6.9,3.5,26.6,81.5,NULL
82564,18/02/1999,1200,27.2,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,19/02/1999,0000,NULL,33.9,NULL,5.9,2,26.88,76.5,NULL
82564,19/02/1999,1200,1.2,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,20/02/1999,0000,NULL,32.3,NULL,6.4,2,26.4,80.25,NULL
82564,20/02/1999,1200,1.1,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,21/02/1999,0000,NULL,32.3,NULL,1.3,2.6,26.6,74.25,NULL
82564,21/02/1999,1200,9.7,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,22/02/1999,0000,NULL,33.3,NULL,6.3,2.4,27.92,75.25,NULL
82564,22/02/1999,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,23/02/1999,0000,NULL,30,NULL,2.4,3,25.28,83,NULL
82564,23/02/1999,1200,20.6,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,24/02/1999,0000,NULL,30.3,NULL,1.8,4,25.92,90.75,NULL
82564,24/02/1999,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,25/02/1999,0000,NULL,31.2,NULL,6.2,0.5,26.04,85.5,NULL
82564,25/02/1999,1200,32.7,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,26/02/1999,0000,NULL,31.9,NULL,7,2,26.48,85,NULL
82564,26/02/1999,1200,9,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,27/02/1999,0000,NULL,32.3,NULL,6.8,3.5,27.48,82.75,NULL
82564,27/02/1999,1200,2.5,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,28/02/1999,0000,NULL,32.3,NULL,7.7,2.5,26.62,83,NULL
82564,28/02/1999,1200,0.6,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,01/03/1999,0000,NULL,32.5,NULL,4.6,1,26.02,86.25,NULL
82564,01/03/1999,1200,0.5,NULL,24.5,NULL,NULL,NULL,NULL,NULL
82564,02/03/1999,0000,NULL,25.9,NULL,0,3,23.48,94.75,NULL
82564,02/03/1999,1200,67.3,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,03/03/1999,0000,NULL,32.7,NULL,6.8,2,26.2,81.75,NULL
82564,03/03/1999,1200,16.6,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,04/03/1999,0000,NULL,31.1,NULL,4,2,26.64,91.5,NULL
82564,04/03/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,05/03/1999,0000,NULL,30.1,NULL,3.1,2,25.8,89,NULL
82564,05/03/1999,1200,6.6,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,06/03/1999,0000,NULL,27.9,NULL,1.1,3,24.86,88.25,NULL
82564,06/03/1999,1200,4.7,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,07/03/1999,0000,NULL,30.5,NULL,1.8,1,25.12,92.75,NULL
82564,07/03/1999,1200,0.3,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,08/03/1999,0000,NULL,33.1,NULL,7.7,1.2,27.04,72.5,NULL
82564,08/03/1999,1200,8.4,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,09/03/1999,0000,NULL,32.7,NULL,6.4,2.3,27.24,74.5,NULL
82564,09/03/1999,1200,9.7,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,10/03/1999,0000,NULL,32.8,NULL,5,1.9,26.94,71.5,NULL
82564,10/03/1999,1200,22.1,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,11/03/1999,0000,NULL,32.6,NULL,6,2.6,26.38,77.25,NULL
82564,11/03/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,12/03/1999,0000,NULL,32.7,NULL,6.7,2.5,27.24,72.25,NULL
82564,12/03/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,13/03/1999,0000,NULL,32.7,NULL,1.5,2.5,26.28,87.25,NULL
82564,13/03/1999,1200,29.8,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,14/03/1999,0000,NULL,32.7,NULL,5.8,1.5,26.5,81.75,NULL
82564,14/03/1999,1200,6,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,15/03/1999,0000,NULL,31.3,NULL,3.9,2,26.8,85,NULL
82564,15/03/1999,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,16/03/1999,0000,NULL,32.7,NULL,5.4,1,25.56,88,NULL
82564,16/03/1999,1200,1.3,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,17/03/1999,0000,NULL,31.3,NULL,2.7,2,25.96,89,NULL
82564,17/03/1999,1200,24.4,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,18/03/1999,0000,NULL,30.3,NULL,3.4,2.5,25.88,87.25,NULL
82564,18/03/1999,1200,0.3,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,19/03/1999,0000,NULL,26.1,NULL,0,1.5,23.04,95.25,NULL
82564,19/03/1999,1200,46.8,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,20/03/1999,0000,NULL,31.5,NULL,7,1,25.94,77.5,NULL
82564,20/03/1999,1200,2.4,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,21/03/1999,0000,NULL,32.7,NULL,7.7,3,27.18,76.25,NULL
82564,21/03/1999,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,22/03/1999,0000,NULL,32.2,NULL,3.6,3,27.54,82.25,NULL
82564,22/03/1999,1200,0.9,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,23/03/1999,0000,NULL,30.7,NULL,3.7,1.5,26.36,83,NULL
82564,23/03/1999,1200,7,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,24/03/1999,0000,NULL,32.1,NULL,7.4,2,27.2,76,NULL
82564,24/03/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,25/03/1999,0000,NULL,31.3,NULL,5.8,2,26.66,90.75,NULL
82564,25/03/1999,1200,15.7,NULL,24.3,NULL,NULL,NULL,NULL,NULL
82564,26/03/1999,0000,NULL,32.5,NULL,6,4,27.28,81.75,NULL
82564,26/03/1999,1200,29.7,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,27/03/1999,0000,NULL,33.7,NULL,7.5,1,27.3,82.25,NULL
82564,27/03/1999,1200,3.5,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,28/03/1999,0000,NULL,33.1,NULL,8.2,2,27.28,80,NULL
82564,28/03/1999,1200,30.3,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,29/03/1999,0000,NULL,33.3,NULL,6.3,1,27.62,79.75,NULL
82564,29/03/1999,1200,0,NULL,25,NULL,NULL,NULL,NULL,NULL
82564,30/03/1999,0000,NULL,31.7,NULL,0.8,4.5,27.2,84.75,NULL
82564,30/03/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,31/03/1999,0000,NULL,32.5,NULL,4.3,2.5,25.6,87.25,NULL
82564,31/03/1999,1200,2.7,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,01/04/1999,0000,NULL,31.7,NULL,4.8,1.5,26.6,95.25,NULL
82564,01/04/1999,1200,30.2,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,02/04/1999,0000,NULL,33.9,NULL,8.4,0.5,28.04,74.5,NULL
82564,02/04/1999,1200,5,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,03/04/1999,0000,NULL,33.2,NULL,8.7,1,27.66,78,NULL
82564,03/04/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,04/04/1999,0000,NULL,33.3,NULL,3.6,2,26.64,79.25,NULL
82564,04/04/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,05/04/1999,0000,NULL,33.5,NULL,4.8,6,26.44,85.25,NULL
82564,05/04/1999,1200,3.7,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,06/04/1999,0000,NULL,34.1,NULL,7.8,2.5,27.04,77.25,NULL
82564,06/04/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,07/04/1999,0000,NULL,31.9,NULL,3.1,3.4,26.46,80.5,NULL
82564,07/04/1999,1200,7.1,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,08/04/1999,0000,NULL,34.1,NULL,8,2.1,26.86,81.5,NULL
82564,08/04/1999,1200,1,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,09/04/1999,0000,NULL,33.1,NULL,8.3,2.4,26.76,82.5,NULL
82564,09/04/1999,1200,0.8,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,10/04/1999,0000,NULL,32.2,NULL,6.1,2.5,26.5,83.25,NULL
82564,10/04/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,11/04/1999,0000,NULL,32.1,NULL,3.1,3.5,26.44,87,NULL
82564,11/04/1999,1200,6.9,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,12/04/1999,0000,NULL,32.5,NULL,8.2,1,27.34,80,NULL
82564,12/04/1999,1200,2,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,13/04/1999,0000,NULL,33.3,NULL,8.4,1,26.92,79.75,NULL
82564,13/04/1999,1200,6.5,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,14/04/1999,0000,NULL,33.4,NULL,5.5,3,28.3,65,NULL
82564,14/04/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,15/04/1999,0000,NULL,33.3,NULL,8.5,2.5,26.92,86.25,NULL
82564,15/04/1999,1200,0,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,16/04/1999,0000,NULL,33.4,NULL,6.8,1.5,27.58,80.25,NULL
82564,16/04/1999,1200,0.9,NULL,24,NULL,NULL,NULL,NULL,NULL
82564,17/04/1999,0000,NULL,33.5,NULL,9.8,3.5,27.6,81.75,NULL
82564,17/04/1999,1200,3.8,NULL,23.6,NULL,NULL,NULL,NULL,NULL
82564,18/04/1999,0000,NULL,34.3,NULL,7,2,27.72,75.25,NULL
82564,18/04/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,19/04/1999,0000,NULL,31.3,NULL,4.1,4,25.92,91.5,NULL
82564,19/04/1999,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,20/04/1999,0000,NULL,32.9,NULL,9.8,12,22.8,77.75,NULL
82564,20/04/1999,1200,26.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,21/04/1999,0000,NULL,32.7,NULL,8.3,3,22.2,76.25,NULL
82564,21/04/1999,1200,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,22/04/1999,0000,NULL,32.7,NULL,8.6,4,22.3,80,NULL
82564,22/04/1999,1200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,23/04/1999,0000,NULL,32.5,NULL,4.9,3.5,22.3,80,NULL
82564,23/04/1999,1200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,24/04/1999,0000,NULL,32.5,NULL,3.9,2.5,22,80.25,NULL
82564,24/04/1999,1200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,25/04/1999,0000,NULL,30.9,NULL,5.9,2.5,25.9,80,NULL
82564,25/04/1999,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,26/04/1999,0000,NULL,31.5,NULL,2.3,2,26.06,87.5,NULL
82564,26/04/1999,1200,12,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,27/04/1999,0000,NULL,31.5,NULL,5.5,1.5,21.5,83.75,NULL
82564,27/04/1999,1200,4.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,28/04/1999,0000,NULL,29.8,NULL,0.5,2,21.1,84.75,NULL
82564,28/04/1999,1200,8.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,29/04/1999,0000,NULL,31.3,NULL,6.1,0.5,21.8,77.75,NULL
82564,29/04/1999,1200,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,30/04/1999,0000,NULL,32.1,NULL,4.3,2.4,22.3,77.5,NULL
82564,30/04/1999,1200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,01/05/1999,0000,NULL,31.9,NULL,2.5,4.6,21.5,88.5,NULL
82564,01/05/1999,1200,3.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,02/05/1999,0000,NULL,32.3,NULL,7.3,1,22.6,77,NULL
82564,02/05/1999,1200,2.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,03/05/1999,0000,NULL,32.1,NULL,6.4,2.5,21.8,84,NULL
82564,03/05/1999,1200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,04/05/1999,0000,NULL,33.3,NULL,7.8,1.5,22.7,78.75,NULL
82564,04/05/1999,1200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,05/05/1999,0000,NULL,32.9,NULL,4,4,21.8,81.75,NULL
82564,05/05/1999,1200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,06/05/1999,0000,NULL,31.7,NULL,4.5,4,21.5,90.75,NULL
82564,06/05/1999,1200,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,07/05/1999,0000,NULL,32.7,NULL,2.4,3,20.7,87,NULL
82564,07/05/1999,1200,14.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,08/05/1999,0000,NULL,31.9,NULL,4.8,1,21.4,85.75,NULL
82564,08/05/1999,1200,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,09/05/1999,0000,NULL,32.8,NULL,7,2,21.8,86,NULL
82564,09/05/1999,1200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,10/05/1999,0000,NULL,31.6,NULL,7.1,2,21.1,84.75,NULL
82564,10/05/1999,1200,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,11/05/1999,0000,NULL,31.7,NULL,4.9,2,21.2,87.25,NULL
82564,11/05/1999,1200,20.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,12/05/1999,0000,NULL,30.7,NULL,3.2,2,21.3,89.25,NULL
82564,12/05/1999,1200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,13/05/1999,0000,NULL,32.4,NULL,7.8,2,21.6,84.75,NULL
82564,13/05/1999,1200,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,14/05/1999,0000,NULL,31.6,NULL,7,3,21.6,87.75,NULL
82564,14/05/1999,1200,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,15/05/1999,0000,NULL,31.8,NULL,6.1,2,21.3,82.25,NULL
82564,15/05/1999,1200,10.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,16/05/1999,0000,NULL,27.8,NULL,NULL,4,20,91.5,NULL
82564,16/05/1999,1200,57.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,17/05/1999,0000,NULL,32.5,NULL,NULL,1,22.9,76.5,NULL
82564,17/05/1999,1200,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82564,18/05/1999,0000,NULL,32.6,NULL,NULL,2.5,27.78,75.75,1.05
82564,18/05/1999,1200,0,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,19/05/1999,0000,NULL,33.7,NULL,NULL,2.5,27.54,78,1.1
82564,19/05/1999,1200,0,NULL,24.4,NULL,NULL,NULL,NULL,NULL
82564,20/05/1999,0000,NULL,34.3,NULL,NULL,1.5,28.1,70.5,1.366667
82564,20/05/1999,1200,0,NULL,24.3,NULL,NULL,NULL,NULL,NULL
82564,21/05/1999,0000,NULL,32.3,NULL,NULL,2.5,27.14,80.5,0.8
82564,21/05/1999,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,22/05/1999,0000,NULL,32.9,NULL,NULL,1.2,26.44,80.25,0
82564,22/05/1999,1200,0,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,23/05/1999,0000,NULL,33.5,NULL,NULL,2.3,26.18,81,1.1
82564,23/05/1999,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,24/05/1999,0000,NULL,30.5,NULL,NULL,1.8,25.46,85.25,0.533333
82564,24/05/1999,1200,13,NULL,18.1,NULL,NULL,NULL,NULL,NULL
82564,25/05/1999,0000,NULL,33.3,NULL,NULL,0.8,26.9,71.75,0.533333
82564,25/05/1999,1200,6.3,NULL,20.7,NULL,NULL,NULL,NULL,NULL
82564,26/05/1999,0000,NULL,33.9,NULL,NULL,3,27.4,68,1.1
82564,26/05/1999,1200,0,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,27/05/1999,0000,NULL,34.3,NULL,NULL,3.1,27.9,73.5,0.8
82564,27/05/1999,1200,0,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,28/05/1999,0000,NULL,33.7,NULL,NULL,2.5,27.32,74,0.266667
82564,28/05/1999,1200,0,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,29/05/1999,0000,NULL,33.7,NULL,NULL,2,26.82,70,0.533333
82564,29/05/1999,1200,0,NULL,19.1,NULL,NULL,NULL,NULL,NULL
82564,30/05/1999,0000,NULL,35,NULL,NULL,3,26.94,67.25,1.366667
82564,30/05/1999,1200,0,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,31/05/1999,0000,NULL,34.9,NULL,NULL,2.5,27.22,74.5,0.166667
82564,31/05/1999,1200,0,NULL,20.3,NULL,NULL,NULL,NULL,NULL
82564,01/06/1999,0000,NULL,34.7,NULL,NULL,3.4,27.98,71,2.2
82564,01/06/1999,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,02/06/1999,0000,NULL,33.6,NULL,NULL,2.9,27.18,71.75,1.366667
82564,02/06/1999,1200,0,NULL,20.8,NULL,NULL,NULL,NULL,NULL
82564,03/06/1999,0000,NULL,34.1,NULL,NULL,2.8,27.48,70,1.366667
82564,03/06/1999,1200,0,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,04/06/1999,0000,NULL,34.9,NULL,NULL,3.3,27.72,69.25,0.833333
82564,04/06/1999,1200,0,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,05/06/1999,0000,NULL,33.7,NULL,NULL,3.6,27.98,68.25,0.8
82564,05/06/1999,1200,0,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,06/06/1999,0000,NULL,35.3,NULL,NULL,4,28.36,68,1.366667
82564,06/06/1999,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,07/06/1999,0000,NULL,34.9,NULL,NULL,1.2,27.38,68.5,1.933333
82564,07/06/1999,1200,0,NULL,20.8,NULL,NULL,NULL,NULL,NULL
82564,08/06/1999,0000,NULL,34.1,NULL,NULL,3.4,27.32,69.25,0.8
82564,08/06/1999,1200,0,NULL,20.6,NULL,NULL,NULL,NULL,NULL
82564,09/06/1999,0000,NULL,27.9,NULL,NULL,5.3,NULL,NULL,0.8
82564,09/06/1999,1200,0,NULL,20,NULL,NULL,NULL,NULL,NULL
82564,18/06/1999,0000,NULL,35.3,NULL,NULL,1.5,27.76,67.5,2.166667
82564,18/06/1999,1200,NULL,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,19/06/1999,0000,NULL,33.9,NULL,NULL,2,27.88,73.25,1.066667
82564,19/06/1999,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,20/06/1999,0000,NULL,33.9,NULL,NULL,3,27.98,70.25,1.066667
82564,20/06/1999,1200,0,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,21/06/1999,0000,NULL,34.1,NULL,NULL,3.2,28.1,66.75,2.5
82564,21/06/1999,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,22/06/1999,0000,NULL,34.9,NULL,NULL,3,28.22,70,0.8
82564,22/06/1999,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,23/06/1999,0000,NULL,34.7,NULL,NULL,3,27.98,70.25,0.8
82564,23/06/1999,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,24/06/1999,0000,NULL,33.3,NULL,NULL,3.2,27.58,73.5,0.3
82564,24/06/1999,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,25/06/1999,0000,NULL,33.1,NULL,NULL,2.9,27.26,72.5,0.266667
82564,25/06/1999,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,26/06/1999,0000,NULL,31.9,NULL,NULL,1,26.54,81.75,0.266667
82564,26/06/1999,1200,0,NULL,21.1,NULL,NULL,NULL,NULL,NULL
82564,27/06/1999,0000,NULL,33.6,NULL,NULL,2,27.44,67.25,0.533333
82564,27/06/1999,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
